'F. contable';'F. valor';'Concepto';'Importe';'Saldo';'Seq';'Import num';'Saldo anterior';'Tiene fecha';'Fecha Valor Concepto';'Clave_Concepto';'Categoria';'Subcategoria';'Fijo_Variable'
10/02/2009;09/02/2009;'Cena del 40 Aniversario Santap';-38,00€;3.724,65 €;-889;-38,00;8.248,74 €;'sin fechas';09/02/2009;'CENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
11/02/2009;11/02/2009;'CAFET.C T PRAT';-1,95€;3.722,70 €;-888;-1,95;8.246,79 €;'sin fechas';11/02/2009;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
12/02/2009;12/02/2009;'CAFET.C T PRAT';-3,10€;3.719,60 €;-887;-3,10;8.243,69 €;'sin fechas';12/02/2009;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
12/02/2009;12/02/2009;'GAS NATURAL';-165,65€;3.553,95 €;-886;-165,65;8.078,04 €;'sin fechas';12/02/2009;'GAS';'Gastos_Servicios tipicos';'Gas';'FIJO'
12/02/2009;12/02/2009;'LLAMARADA \\EL PRAT DE LL';-38,80€;3.515,15 €;-885;-38,80;8.039,24 €;'sin fechas';12/02/2009;'LLAMARADA';'Gastos_Compras';'Ropa';'VARIABLES'
13/02/2009;13/02/2009;'CAFET.C T PRAT';-3,20€;3.511,95 €;-884;-3,20;8.036,04 €;'sin fechas';13/02/2009;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
13/02/2009;13/02/2009;'GASOLINA';-30,00€;3.481,95 €;-883;-30,00;8.006,04 €;'sin fechas';13/02/2009;'GASOLINA';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
14/02/2009;14/02/2009;'64903601 4b CAJ OFI';-1,50€;3.480,45 €;-882;-1,50;8.004,54 €;'sin fechas';14/02/2009;'CAJ';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
14/02/2009;14/02/2009;'CARREFOUR-[comida]';-38,88€;3.441,57 €;-881;-38,88;7.965,66 €;'sin fechas';14/02/2009;'CARREFOURCOMIDA';'Gastos_Compras';'Supermercado';'VARIABLES'
14/02/2009;20/02/2009;'COMPRA CON TARJETA';-6,54€;3.435,03 €;-880;-6,54;7.959,12 €;'sin fechas';20/02/2009;'COMPRA';'Gastos_Compras';'Supermercado';'VARIABLES'
14/02/2009;14/02/2009;'PARKING TORRE CAT';-15,20€;3.419,83 €;-879;-15,20;7.943,92 €;'sin fechas';14/02/2009;'PARKING';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
14/02/2009;14/02/2009;'REINT.CAJERO';-100,00€;3.319,83 €;-878;-100,00;7.843,92 €;'sin fechas';14/02/2009;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
16/02/2009;16/02/2009;'CAFET.C T PRAT';-2,50€;3.317,33 €;-877;-2,50;7.841,42 €;'sin fechas';16/02/2009;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
