'FECHA';'COMERCIO/CAJERO';'IMPORTE';'MONEDA';'CONCEPTO';'ESTADO';'SEQ';'Clave_Concepto';'Categoria';'Subcategoria';'Fijo_Variable'
06/09/2016;'IKEA REST. SABADE';-10,95 €;'EUROS';'Compras.';'PAGADO';884;'IKEA';'Gastos_Vivienda y vehiculo';'Mnto. hogar';'VARIABLES'
06/09/2016;'IKEA SABADELL';-51,21 €;'EUROS';'Compras.';'PAGADO';885;'IKEA';'Gastos_Vivienda y vehiculo';'Mnto. hogar';'VARIABLES'
06/09/2016;'IKEA SABADELL';-1,99 €;'EUROS';'Compras.';'PAGADO';886;'IKEA';'Gastos_Vivienda y vehiculo';'Mnto. hogar';'VARIABLES'
06/09/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';887;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
06/09/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';888;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
07/09/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';889;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
08/09/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';890;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
09/09/2016;'VIENA TERRASSA CE';-22,15 €;'EUROS';'Compras.';'PAGADO';891;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
10/09/2016;'TIGER STORES SPAI';-14,10 €;'EUROS';'Compras.';'PAGADO';892;'TIGER';'Gastos_Compras';'Otras compras';'VARIABLES'
10/09/2016;'SATSA PL. VELLA TERRASSA';-4,05 €;'EUROS';'Compras.';'PAGADO';893;'SATSA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
12/09/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';894;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
14/09/2016;'ES LA RIERA \EL';-30,00 €;'EUROS';'Compras.';'PAGADO';895;'RIERA';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
14/09/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';896;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
15/09/2016;'CAFET.C T PRAT\PR';-4,10 €;'EUROS';'Compras.';'PAGADO';897;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
17/09/2016;'VIENA PARC VALLES';-22,05 €;'EUROS';'Compras.';'PAGADO';898;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
22/09/2016;'SUPER.BON PREU S1';-21,62 €;'EUROS';'Compras.';'PAGADO';899;'SUPERBON';'Gastos_Compras';'Supermercado';'VARIABLES'
22/09/2016;'PARKING VAPOR GRA';-7,20 €;'EUROS';'Compras.';'PAGADO';900;'PARKING';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
23/09/2016;'E.S. RUBI II';-40,66 €;'EUROS';'Compras.';'PAGADO';901;'RUBI';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
23/09/2016;'CAFET.C T PRAT\PR';-3,65 €;'EUROS';'Compras.';'PAGADO';902;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
23/09/2016;'BON AREA';-28,37 €;'EUROS';'Compras.';'PAGADO';903;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
23/09/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';904;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
24/09/2016;'CAPRABO - 427 TER';-2,86 €;'EUROS';'Compras.';'PAGADO';905;'CAPRABO';'Gastos_Compras';'Supermercado';'VARIABLES'
27/09/2016;'CAFET.C T PRAT\PR';-3,35 €;'EUROS';'Compras.';'PAGADO';906;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
27/09/2016;'LIDL TERRASSA LES';-9,87 €;'EUROS';'Compras.';'PAGADO';907;'LIDL';'Gastos_Compras';'Supermercado';'VARIABLES'
27/09/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';908;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
27/09/2016;'PAYPAL *GEARBEST';-26,53 €;'EUROS';'Compras.';'PAGADO';909;'PAYPAL';'Gastos_Compras';'Hobbys';'VARIABLES'
27/09/2016;'TABASA VALLVI S. C:2T';-3,70 €;'EUROS';'Compras.';'PAGADO';910;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
28/09/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';911;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
29/09/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';912;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
29/09/2016;'CATALANA DIAG.I CIRUR';-1,70 €;'EUROS';'Compras.';'PAGADO';913;'CATALANA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
30/09/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';914;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
01/10/2016;'SABA PL. CATEDRAL/';-3,90 €;'EUROS';'Compras.';'PAGADO';915;'SABA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
03/10/2016;'FF.CC.GENERALITAT';-26,75 €;'EUROS';'Compras.';'PAGADO';916;'FFCCGENERALITAT';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
04/10/2016;'FRANKFURT LES LLE';-6,75 €;'EUROS';'Compras.';'PAGADO';917;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
05/10/2016;'SONORA SPORT TABE';-2,10 €;'EUROS';'Compras.';'PAGADO';918;'SONORA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
14/10/2016;'CAFET.C T PRAT\PR';-3,65 €;'EUROS';'Compras.';'PAGADO';919;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
14/10/2016;'REDPIZZA';-25,95 €;'EUROS';'Compras.';'PAGADO';920;'REDPIZZA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
14/10/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';921;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
17/10/2016;'CAFET.C T PRAT\PR';-2,85 €;'EUROS';'Compras.';'PAGADO';922;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
17/10/2016;'LIDL TERRASSA LES';-65,07 €;'EUROS';'Compras.';'PAGADO';923;'LIDL';'Gastos_Compras';'Supermercado';'VARIABLES'
17/10/2016;'FARMACIA ANARTE';-16,03 €;'EUROS';'Compras.';'PAGADO';924;'FARMACIA';'Gastos_Salud, saber y deporte';'Farmacia';'VARIABLES'
17/10/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';925;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
17/10/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';926;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
17/10/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';927;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
17/10/2016;'CATALANA DIAG.I CIRUR';-2,45 €;'EUROS';'Compras.';'PAGADO';928;'CATALANA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
18/10/2016;'RODELAS PERRUQUER';-21,40 €;'EUROS';'Compras.';'PAGADO';929;'RODELAS';'Gastos_Salud, saber y deporte';'Belleza';'VARIABLES'
20/10/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';930;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
21/10/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';931;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
21/10/2016;'TABASA VALLVI S. C:2T';-4,16 €;'EUROS';'Compras.';'PAGADO';932;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
22/10/2016;'DRIM PARC VALLES';-13,98 €;'EUROS';'Compras.';'PAGADO';933;'DRIM';'Gastos_Compras';'Niños';'VARIABLES'
26/10/2016;'BON AREA';-28,68 €;'EUROS';'Compras.';'PAGADO';934;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
27/10/2016;'VIENA PARC VALLES';-9,05 €;'EUROS';'Compras.';'PAGADO';935;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
27/10/2016;'SATURN E515 EL\PR';-7,99 €;'EUROS';'Compras.';'PAGADO';936;'SATURN';'Gastos_Compras';'Hobbys';'VARIABLES'
27/10/2016;'CAPIO SANIDAD \SA';-24,04 €;'EUROS';'Compras.';'PAGADO';937;'CAPIO';'Gastos_Salud, saber y deporte';'Medico';'VARIABLES'
28/10/2016;'CAFET.C T PRAT\PR';-3,65 €;'EUROS';'Compras.';'PAGADO';938;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
28/10/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';939;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
28/10/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';940;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
28/10/2016;'TABASA VALLVI S. C:2T';-4,16 €;'EUROS';'Compras.';'PAGADO';941;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
29/10/2016;'VIENA SPLAU \EL';-4,60 €;'EUROS';'Compras.';'PAGADO';942;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
29/10/2016;'C&A MODAS CORN\CO';-134,00 €;'EUROS';'Compras.';'PAGADO';943;'MODAS';'Gastos_Compras';'Ropa';'VARIABLES'
31/10/2016;'CINESA PARC VALLE';-7,00 €;'EUROS';'Compras.';'PAGADO';944;'CINESA';'Gastos_Ocio y transporte';'Espectáculos';'VARIABLES'
31/10/2016;'GP PARRK VALLES \';-30,00 €;'EUROS';'Compras.';'PAGADO';945;'PARRK';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
01/11/2016;'VIENA PARC VALLES';-24,70 €;'EUROS';'Compras.';'PAGADO';946;'VIENA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
01/11/2016;'APARCAMIENTO JOAN';-6,00 €;'EUROS';'Compras.';'PAGADO';947;'APARCAMIENTO';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
02/11/2016;'LIDL TERRASSA LES';-43,12 €;'EUROS';'Compras.';'PAGADO';948;'LIDL';'Gastos_Compras';'Supermercado';'VARIABLES'
02/11/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';949;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
02/11/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';950;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
03/11/2016;'CAFET.C T PRAT\PR';-3,60 €;'EUROS';'Compras.';'PAGADO';951;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
03/11/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';952;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
04/11/2016;'BON AREA';-30,37 €;'EUROS';'Compras.';'PAGADO';953;'BON';'Gastos_Compras';'Supermercado';'VARIABLES'
07/11/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';954;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
